ClassEdemaPre,ClassEdemaPost,ClassTissueFlair,ClassEdemaFlair,ClassTumorFlair,ClassTissuePost,ClassTumorPost,ClassTissuePre,ClassTumorPre
-0.871078431606,-1.41437995434,0.646112978458,0.880998432636,0.152353540063,0.730629503727,-0.664523005486,0.544486999512,0.44105759263
0.180480822921,0.301956802607,-0.470122754574,-1.04522883892,0.607281327248,-0.0537811554968,1.37248253822,0.269089788198,1.36800706387
-0.509778499603,-0.680921435356,0.844947934151,0.319143205881,1.89888751507,0.829403162003,1.64659321308,0.961230874062,0.573039114475
-0.994590222836,-1.12928009033,-0.802071630955,1.28597033024,0.993907213211,-0.649239778519,-1.83037948608,-1.1968640089,0.228547230363
0.728715181351,0.0117132561281,-0.888821423054,-0.192015096545,0.581441760063,0.309697747231,0.144344329834,0.106814347208,2.38546895981
0.131593808532,0.350939542055,-0.502914488316,-0.519817531109,-0.81695830822,0.158521398902,-1.44746160507,-0.519938707352,-1.04536020756
-0.935234487057,-1.6180460453,1.26592683792,1.35177516937,0.535538494587,0.828968405724,0.208771795034,0.938627481461,2.78701806068
-1.84404826164,-1.59224545956,-1.01164722443,1.12878358364,0.116355113685,0.732858121395,1.36479783058,-0.432934463024,0.652600347996
0.102106399834,-0.0222370550036,-0.523051023483,-0.773930311203,-0.882004380226,-1.19722175598,1.02183282375,-1.02942311764,-0.425434887409
-2.1706802845,-3.78524017334,1.20533895493,-1.46987164021,0.937196671963,0.772437036037,0.370978802443,0.956731557846,-0.0324465222657
-0.418072134256,-0.0342741347849,-0.797036111355,0.467551738024,0.860910952091,-0.983461558819,-1.14372372627,-0.0315429158509,0.600027143955
-0.259560346603,-0.281382590532,0.835334002972,1.04252326488,0.169980153441,0.871758103371,-0.00403367774561,0.996925473213,0.129177808762
-1.21718871593,-0.894951820374,-1.10121262074,1.25015175343,1.53721046448,-0.805277049541,-0.0212410576642,-1.52617001534,1.08047521114
-0.882337331772,-1.17184567451,-0.824953496456,1.37472248077,-1.7389973402,-1.46874976158,-1.54416573048,-1.28633475304,-1.95662736893
-0.522102177143,0.000569554627873,0.878184318542,-0.505517840385,-0.667676329613,-0.573607087135,-1.02510595322,0.625502347946,-1.08701825142
0.0845872759819,-0.639890372753,-1.04675757885,1.08326125145,1.06542539597,-0.162533715367,0.394637256861,-0.00559809245169,2.3099925518
0.876230120659,1.13844835758,-0.593079507351,0.825866580009,-0.00342845078558,-1.42977082729,-0.145397216082,-1.4173283577,-0.140491262078
-0.520400106907,0.206692621112,-0.493681758642,-1.01265239716,1.31626915932,0.0188121106476,0.114181175828,-0.183287471533,-0.0820122286677
1.03246068954,0.478789776564,1.19055581093,0.0048581045121,-0.466144144535,0.426354289055,-0.753619432449,0.266464918852,0.329890102148
-1.28483951092,-0.676158547401,-0.680165112019,0.820770978928,-0.419425696135,1.25574982166,0.128327414393,0.68379586935,-0.857510447502
0.822419583797,-0.616693019867,1.09030413628,-0.357171773911,-0.391219288111,0.751569747925,-0.483483552933,1.01481246948,-0.0210253503174
-0.910119831562,-0.0917509198189,1.42121243477,0.838700473309,0.529387593269,0.359365582466,-0.724490761757,0.793510615826,0.601274549961
0.324097424746,-0.162245586514,0.851388812065,0.891884803772,0.321396976709,0.770696938038,1.08615553379,0.8543664217,0.802567541599
-1.29142546654,-1.7364937067,-0.517434120178,0.976937353611,-0.934273421764,0.37346047163,-0.121911853552,-0.163147121668,-1.14562058449
-0.0366517752409,-1.26477742195,1.45715427399,1.99533855915,1.00941681862,0.840961039066,1.44606173038,1.05330479145,0.717102468014
0.19226077199,0.153135687113,1.07951831818,-0.13277156651,-0.710574567318,0.886205136776,0.416689097881,1.08246076107,-1.25833654404
0.675347864628,0.390090495348,-1.15833938122,-1.44572758675,0.468971997499,-0.524254441261,-0.972229957581,-1.22613608837,-0.637578427792
0.0647897645831,-0.615402936935,1.21158993244,0.530701756477,-1.47224462032,0.645136713982,-0.977933228016,0.943438827991,-2.3968629837
0.664038002491,-0.0125297755003,-0.210721775889,-1.06607890129,-0.174397245049,-1.12706661224,-0.395742237568,-0.555968940258,0.447808265686
2.65343523026,0.338558763266,0.881401956081,0.933437287807,-1.4970471859,0.715543270111,-0.950283288956,0.563010275364,-1.93123424053
0.204949811101,0.660623431206,-1.31617736816,0.186004444957,0.683781981468,-0.901119232178,-0.00303890090436,-1.1798428297,2.48470711708
0.6156296134,0.57456856966,0.132923573256,-0.973580420017,-1.79022192955,0.759682655334,-0.389324843884,0.38051661849,0.19355712831
-1.74622607231,-0.468730181456,-1.27466070652,-1.20635080338,-0.767814934254,-1.27337396145,0.747405350208,-1.46401500702,-1.23040664196
1.16795635223,0.44887059927,0.972467124462,0.871434271336,1.12740767002,1.22911906242,-0.0514173619449,1.10223937035,-0.127996310592
-0.463026851416,-0.158298566937,0.126439571381,1.06803691387,-0.589819550514,-1.28915655613,-0.242077320814,-0.435501247644,-0.801737248898
-1.62989914417,-1.43695545197,-1.00420558453,0.997754573822,-0.391920059919,-1.39491808414,0.42166826129,-1.25559675694,-0.215452462435
-0.348430365324,-0.733277082443,-0.630182445049,1.37072837353,-1.04077637196,0.239707812667,-1.0546131134,-0.380779266357,-0.544840931892
-0.137080863118,1.1036311388,-1.26763570309,-0.818301558495,-0.656189918518,-0.944073677063,0.14443218708,-0.947369098663,-0.835362255573
-0.59778046608,-0.321293830872,1.10976529121,0.873819828033,2.6026866436,0.852624893188,-1.46178150177,0.992602825165,1.19132566452
-0.515153706074,0.468293100595,0.545099914074,-0.553162038326,-0.102921150625,0.569343566895,0.0940478593111,0.126512616873,0.938036084175
1.42653894424,0.918978273869,1.00689518452,0.0470347590744,0.0496379174292,0.994957208633,-0.957885921001,0.933114290237,0.0673647001386
-0.44664478302,-0.219062760472,0.0464486852288,0.791224241257,-0.226875633001,0.580541670322,-1.71865093708,0.76056343317,-0.144312918186
1.44566810131,2.97175002098,0.183857694268,-0.144202202559,1.05131924152,-0.46856161952,0.865567624569,-0.33682474494,5.01659631729
0.297065407038,-0.165786638856,1.02381646633,0.807192385197,0.0564723983407,0.661943495274,0.00271092029288,0.905453562737,0.824709951878
1.19900846481,1.40355420113,1.4375244379,-0.623083055019,-0.740801930428,0.632325351238,-0.474722057581,0.80205899477,0.00563663057983
0.0224306546152,-0.481632173061,-1.19176697731,1.12047982216,0.753146886826,-1.47131407261,1.91772651672,-0.815393507481,0.560456097126
1.45064544678,2.9691259861,-0.338786125183,-0.384940862656,-2.14018440247,0.0150158526376,-1.56459569931,0.164981633425,-1.94654846191
0.737978875637,0.142207220197,-1.33341610432,-0.310174077749,-0.535655617714,-1.6017986536,-0.936415612698,-1.77235651016,-0.902606666088
0.415088653564,0.894380271435,-0.921953856945,-0.834105432034,-0.0317506752908,-0.927697718143,0.389315128326,-1.03485262394,-0.151464611292
1.68212378025,0.239387303591,1.20595252514,0.396317064762,0.568724513054,0.941186666489,0.966193675995,1.02460479736,2.16575074196
0.0626926273108,0.527587771416,1.43856191635,0.307074993849,-1.22916924953,1.11209416389,-1.54499316216,0.754800379276,-0.994460105896
-1.08571314812,-0.823622703552,-0.676488339901,0.438655555248,-1.12503695488,0.0692620947957,-0.140579044819,-0.202079549432,-1.08659279346
-1.35402536392,-1.37904620171,1.08822381496,1.61974966526,0.110393054783,1.07753753662,1.8391327858,1.04551172256,0.0828168466687
-1.07998812199,-1.0494325161,-1.16687059402,0.840765655041,1.17553400993,-0.301539450884,0.803015530109,-0.461827963591,0.0625527873635
0.0278356391937,0.601207613945,-0.78059387207,0.122946090996,-0.606776297092,-0.216554090381,-2.23195838928,-0.430472522974,-1.09246397018
-1.01842057705,-0.317636877298,-0.65089404583,0.958546280861,-0.728912889957,1.31889355183,-0.851190924644,0.499660640955,-0.679489791393
1.70478737354,0.0218993425369,1.92128062248,0.141384214163,-1.70910382271,-1.37228655815,0.374721199274,2.13269996643,-0.629087805748
-1.26009440422,-1.31687808037,1.09715998173,1.44642519951,0.474626123905,0.583062887192,1.35700368881,0.929859519005,-0.0803542509675
-0.810741424561,0.583180427551,0.860279798508,-0.433418095112,1.53109681606,-0.0240035578609,-1.4411034584,0.134187012911,0.835655629635
-2.25999999046,-1.47703886032,1.02219462395,1.04246890545,0.37878754735,1.06874191761,0.947565436363,1.04042339325,1.17167842388
-0.319260179996,-0.102940313518,1.05305182934,1.25814151764,0.265480071306,0.81976300478,-0.538526654243,1.07269525528,0.143261805177
-1.11134755611,-1.27223169804,-1.2358584404,1.21280026436,1.27023839951,-1.34587037563,0.296781390905,-0.673643410206,0.834232091904
0.363368153572,-0.397311031818,-1.22695291042,0.384886413813,0.510136127472,-0.486372560263,-0.510789692402,-0.966738760471,0.683344125748
-1.42775380611,-1.30711710453,-0.165832340717,1.02362918854,1.50245213509,0.211596399546,-0.850179076195,-0.299514353275,-0.149536922574
-1.31474614143,-1.63888442516,0.672547101974,1.1490175724,0.0712673068047,-1.49693799019,-0.845520853996,0.843059062958,1.56015276909
-0.243365228176,-0.135582685471,-1.24548137188,0.631062209606,0.630500674248,-1.57105863094,-1.07995939255,-1.56176614761,-0.181572362781
-0.945162296295,-1.3944157362,-1.07351481915,0.91645437479,0.194775462151,0.0366746708751,-0.598800361156,-0.833773732185,0.16705314815
-1.25094974041,-1.3070422411,-0.739619314671,-0.833607792854,-1.80486094952,0.851978123188,0.341519534588,-0.156804040074,-1.29445052147
0.827142059803,0.88197696209,-0.483220309019,-0.543604314327,2.79565691948,0.541276395321,-0.78853392601,0.373939633369,2.05730938911
1.01736438274,0.801363110542,1.48182201385,-0.607457578182,0.963901042938,0.591663956642,-0.125694736838,0.992583334446,-0.0971232205629
-0.187771901488,-0.298401117325,0.690028548241,0.972209215164,-0.413862496614,1.09681332111,0.573216795921,0.793002426624,0.383255839348
-1.32938361168,-1.38113164902,0.212071031332,1.49971163273,0.387464344501,0.500933110714,-1.91826236248,0.221613675356,0.248846501112
-0.839315474033,-0.761860489845,-1.05931568146,1.06868267059,-0.366763532162,0.457937896252,-0.776964843273,-0.656647086143,-0.0829078927636
1.5239263773,1.85262870789,0.803856492043,-0.951984941959,0.650838732719,0.319090932608,0.317077279091,0.959510326385,-0.0103373108432
0.351193130016,-0.87852793932,-0.599373996258,-0.669373035431,-1.03500974178,0.685612976551,-1.39276885986,0.136014655232,-0.291116088629
1.48190712929,1.0309087038,-0.682833969593,-0.259352236986,-0.989878892899,-1.38804423809,-1.70893275738,-1.34135699272,-0.310468882322
1.32111692429,1.78935718536,-0.808128237724,0.538855373859,-0.249665170908,0.321175009012,-0.0847742184997,-0.334182620049,0.282813131809
0.578768968582,0.585744678974,1.33931779861,-0.751395523548,0.122738152742,1.20462465286,-0.119051150978,1.07131004333,1.0867613554
-0.173729136586,-0.219200521708,1.20098161697,1.35138905048,-0.683067321777,0.80155056715,-0.719651281834,0.899321079254,-0.754701554775
1.15607023239,0.178406536579,-0.485284030437,-0.199368923903,-1.2874969244,-1.23171663284,0.660323739052,-0.230830147862,-0.752317011356
-0.116078309715,0.21540056169,-0.888120830059,-0.752251267433,-0.835083127022,-0.828633189201,0.484526991844,-1.11267364025,-0.974771440029
0.859972715378,0.741050541401,-1.04577076435,-0.849129498005,-0.00102260173298,-1.60091555119,-0.520169854164,-1.09443879128,-0.232948005199
-1.66465699673,-0.926880896091,0.928070664406,1.36358380318,0.407969415188,0.766867399216,-1.17433667183,0.894115149975,-0.255742043257
-0.50305378437,-0.960306048393,-0.371908843517,1.54798936844,0.061408534646,0.413893699646,0.523874640465,-0.193650469184,-0.525912284851
2.31562995911,0.23079790175,-1.11927199364,-0.0950249657035,-0.426056653261,-0.481315791607,-0.348832011223,-1.17986273766,-0.198531031609
-0.594122886658,-0.296079277992,-0.510652542114,1.06570410728,-1.54311549664,0.0231683328748,-1.13245713711,-0.218547493219,-1.76489055157
-0.934573233128,-1.18581724167,-1.25999474525,0.313444912434,0.0155448243022,-1.48617565632,0.896412014961,0.823066830635,0.130502671003
-0.393437474966,0.0555993244052,0.908463895321,0.802075684071,0.538694679737,0.787966251373,-0.641139686108,0.93697476387,0.25738093257
-0.512153148651,-0.996076226234,1.46343529224,1.1122508049,0.0300627183169,0.759652018547,-0.168968841434,1.03883969784,0.344536155462
-0.544101655483,-0.863901495934,-0.380216032267,0.364847928286,-0.23630297184,0.831740021706,-1.36783266068,-0.333212405443,0.158492043614
0.156627804041,-0.0878562182188,-0.317497104406,0.775305509567,0.0948922634125,1.09525358677,0.594473779202,-0.266914814711,0.320162653923
-0.154472544789,0.520489752293,1.33651649952,-0.847969532013,0.505560278893,0.663558959961,1.1748816967,0.648556351662,-0.0190418157727
-0.683800041676,-0.557262599468,1.15237176418,0.607581973076,0.157710880041,0.71061193943,-0.575959444046,1.01248431206,-0.233957394958
-0.906125187874,-1.38635611534,1.24908423424,1.10113489628,0.79581952095,0.836461722851,0.573969066143,0.971682608128,1.33689451218
0.301111012697,-0.478087127209,-1.2558362484,-1.58393192291,-1.74369716644,-1.25715017319,-0.898209035397,-1.26370632648,-0.456753283739
-0.970187783241,-1.17931127548,-0.92562687397,1.07126688957,0.453950345516,-0.860984563828,-0.897747933865,-1.10120272636,0.37036588788
-0.630858957767,-0.454412966967,-0.0532932952046,0.70730727911,-1.92295026779,0.750998795033,0.398230224848,0.0202169902623,-2.05900287628
0.575193464756,1.06346559525,-1.16437447071,-0.582993090153,-2.46328878403,-1.4109172821,-1.76413059235,-1.51479661465,-1.35739576817
0.760217666626,0.00607484951615,1.09213507175,0.785938024521,0.141329050064,0.70265686512,0.634944558144,1.04882931709,0.097523778677
-0.907310426235,-0.122342951596,-1.23546254635,0.75164526701,-0.425976186991,-0.315405577421,0.14791469276,-0.735344290733,-0.333957821131
0.212048366666,-0.087454892695,-1.30630087852,-0.0872716456652,-2.13577628136,-0.90758317709,-1.58436346054,-1.68731737137,-2.13418984413
-1.13887512684,-1.35518932343,1.22251749039,1.21646499634,-1.13348805904,0.871231496334,-1.41916882992,1.10265314579,-1.28709757328
0.565587162971,1.09826421738,1.99360013008,-1.8385014534,-0.708930015564,0.519628167152,-1.07549607754,0.361394107342,0.0737178474665
-1.33051502705,-1.03776228428,1.18524599075,0.699055552483,0.0712542831898,0.686611711979,2.07978725433,1.04447376728,0.415850818157
1.1376760006,1.55163490772,0.994816422462,-1.01225864887,-0.811667263508,0.754560351372,0.703395843506,0.981904327869,-1.04925811291
1.0485765934,-0.324430257082,-0.699584245682,-1.56729865074,-1.34064817429,-1.501262784,0.579786777496,-1.29341626167,-0.918112933636
0.827259600163,0.864965736866,1.11409962177,-0.0170294046402,0.97681927681,0.707285404205,0.389868527651,0.92506057024,1.8278901577
1.06705152988,0.69657510519,-0.715902149677,-0.32895976305,-0.691038906574,1.10031247139,1.24624466896,0.855695188046,-0.561089098454
1.02823805809,0.412995785475,-0.550923347473,-1.13956439495,-0.642589330673,0.042600594461,0.355069220066,-0.146755203605,-0.806077718735
1.04040181637,0.324925005436,-0.712631046772,-0.536843419075,-0.730381190777,0.0707146003842,-0.116643376648,-0.722334265709,-1.0460549593
-0.188114583492,0.442711651325,1.01968896389,-0.76587241888,-0.61124330759,0.980179965496,-0.809934556484,0.900292277336,-0.656659007072
-0.0795702263713,-0.609005630016,1.09145605564,0.844135165215,-0.437658399343,0.696992456913,-0.206156983972,0.854058325291,-1.12178468704
0.672171711922,0.861485600471,-1.21688961983,-0.680807709694,0.475663453341,-1.58840179443,-0.620357692242,-1.64548671246,-0.000504677125718
0.811258435249,-0.419175922871,0.754974424839,-1.43282914162,1.13386142254,0.203666716814,0.49072816968,0.42421784997,0.385513097048
3.1920363903,0.557657301426,1.51290380955,0.611256480217,0.360104560852,0.822124838829,1.04410398006,0.794743299484,-0.441417872906
0.490706056356,0.613400995731,-1.31264853477,-0.278277844191,1.57628595829,-1.36040270329,-0.460333287716,-1.75111162663,0.509493052959
0.871361851692,0.529315590858,-0.125954136252,-0.619122266769,-0.387087196112,1.78948307037,-1.29897129536,0.471778362989,-0.0191459748894
0.160346284509,-0.119759514928,0.223179757595,0.526740133762,1.07365429401,0.776451587677,0.0102277724072,0.124842979014,3.4339094162
1.34412181377,0.874835908413,0.64414280653,-0.333046317101,-0.962008416653,0.563741326332,-0.167406454682,0.0408583432436,-0.473158448935
-0.940953850746,-1.24652445316,0.716280221939,1.05166232586,0.558619201183,-1.39585053921,1.64932668209,1.24297940731,0.0291522275656
0.597348690033,-0.142975389957,-0.806432068348,-1.47007608414,-0.207796305418,0.252187997103,0.126214772463,-0.0983029305935,0.260525822639
-0.14781011641,-0.0278867203742,0.810343801975,0.487552136183,1.38065540791,-0.205114006996,-0.179275915027,0.213389098644,0.393270134926
0.355478048325,-0.387115001678,-1.29015684128,0.343619465828,-1.43577039242,-1.14922893047,-0.647800087929,-1.52536261082,-0.866319894791
-0.693346917629,0.150396615267,-1.27794611454,0.806439638138,-0.846062242985,-1.54390621185,0.52767431736,-1.79750454426,-0.798819839954
1.17655444145,1.01006102562,-0.581202030182,-0.870769143105,0.696054518223,0.0353942550719,-0.463444948196,-0.230443760753,0.933480262756
0.178652718663,0.722004234791,1.06567192078,0.684946477413,0.643515646458,0.809868216515,3.17822694778,1.00786173344,1.34522771835
0.209495276213,0.116944983602,-1.31449568272,-1.56902837753,-0.000416255148593,-1.53463304043,-1.00177156925,-1.72732484341,0.763325572014
-1.07435524464,-0.389245480299,1.06741058826,0.203474864364,0.48468631506,0.724257290363,1.09894096851,1.05458414555,-0.244739025831
-1.20679783821,-0.859476327896,0.898801326752,0.95372647047,0.411606550217,0.920025408268,0.368247509003,0.935804009438,0.026265989989
2.84030032158,-0.669902265072,1.04756629467,0.732416272163,1.23359203339,1.07620704174,-1.4377579689,1.0837533474,0.662692129612
-1.59792947769,-0.0553999468684,-0.607529580593,0.661897003651,1.16734933853,1.10767543316,1.06327152252,0.884373664856,-0.0350736230612
-0.639213502407,-1.10289013386,1.08057367802,1.28258299828,2.44494724274,0.963424623013,0.855028569698,0.950123071671,1.30023336411
-0.0255161169916,-0.779569089413,-0.973284840584,0.780494391918,-1.61057913303,-0.201820105314,0.334102094173,-0.613346755505,-1.01152801514
-0.566013276577,-0.929441869259,0.563349545002,0.876087784767,-1.00561547279,-1.44669055939,-0.943062901497,1.36207973957,-0.971753656864
-0.976599574089,-0.895027279854,-0.00996617786586,1.52364206314,-2.42710089684,-1.42292833328,0.402778536081,-0.0456270836294,-2.07299780846
0.444985300303,1.00214648247,1.02361607552,-1.05991613865,-0.204535007477,1.06378686428,0.60127466917,0.300540030003,-0.149693414569
0.643981397152,0.192487984896,-1.09228241444,0.772935330868,-0.00750285759568,-0.00683525297791,0.391527205706,-0.844964563847,0.246293380857
0.323886424303,0.738423407078,-0.0426321849227,-1.36629056931,-0.126343518496,-1.35722315311,0.394083321095,1.24783432484,-0.326997846365
-0.26600471139,1.91027235985,-0.644722759724,0.248366817832,0.37241846323,1.12325286865,0.465625196695,0.516177177429,0.25259116292
-0.607539772987,0.350863367319,-0.890183269978,0.337722450495,-0.522749722004,0.860299408436,-0.409976869822,-0.508553028107,-0.225747510791
0.192255109549,0.116044983268,-1.16936767101,-0.169805973768,-0.603082180023,-1.1277141571,-0.966941773891,-1.55996716022,-0.906852543354
-0.0868429541588,-1.04831600189,-1.31710684299,-1.45490276814,-0.650103211403,-1.28371918201,2.04458761215,-1.6412665844,-0.805573999882
-1.34091711044,-1.39126610756,1.18668162823,1.34377563,1.19741034508,0.585467159748,1.99939870834,0.766047537327,1.63846421242
-1.20045125484,-1.29718136787,-0.0369567908347,0.71058678627,1.97797060013,-0.51875847578,-1.82310903072,-0.602830827236,0.186090946198
-0.0286087263376,0.657895624638,-1.01229906082,-0.442431122065,-1.97614693642,-1.09353816509,-0.0679377093911,-1.50225961208,-1.23352277279
1.34925067425,0.886965036392,-1.19462645054,-1.4830365181,-0.614669024944,-1.22801280022,-0.999580562115,-0.459957331419,-0.491293042898
0.398321449757,0.23763166368,-1.14949095249,-0.756369888783,-0.164615914226,-0.860817968845,-0.97743922472,-1.48780632019,0.124728694558
0.327221184969,0.0293298028409,-1.01245462894,-1.35636341572,-0.767767250538,-1.43592834473,-0.911363661289,-0.851009964943,-0.101946696639
-1.02047240734,0.212177380919,1.18701028824,-1.34419953823,-0.601359188557,1.09381711483,0.455877333879,0.989877462387,-0.804689407349
-0.456283718348,-0.70210558176,-1.3022248745,0.444780498743,-0.3654294312,-1.60132431984,0.0322307012975,-1.66411674023,0.0251499377191
0.731028974056,0.651196956635,-1.33626592159,-0.986572504044,-1.11425244808,-1.5252956152,-0.0707484409213,-1.57391059399,-1.35002100468
0.314012438059,-0.290046840906,-0.848486304283,-0.24189722538,-2.57157278061,0.809122681618,-0.322322845459,0.0776776373386,-2.4224255085
-0.872602105141,-0.724461197853,1.61100304127,0.979581654072,-0.549339652061,0.557730317116,-0.424621284008,0.637519180775,0.219402953982
0.828474521637,0.712792992592,1.12143421173,-0.472287714481,0.0484226681292,0.781107068062,-1.3164485693,1.0862582922,-0.28472623229
-1.11376047134,-1.2105807066,-0.723555386066,1.60191738605,1.16020524502,1.15104866028,0.220073640347,0.348899304867,0.0857010707259
0.648506999016,0.769336640835,-1.32113027573,-1.4844815731,-1.50832402706,-1.61779069901,0.226421058178,-1.61606013775,-1.06801092625
-0.449724644423,-0.618800938129,-0.00445062527433,1.64651250839,0.79938596487,0.799910664558,0.886197507381,0.219903603196,-0.389444440603
1.2732976675,1.08248209953,1.12697207928,-0.43192884326,-0.755961298943,0.854565799236,-1.20525741577,1.00373375416,-0.758685708046
-0.467636018991,-0.565269887447,-1.30772280693,0.82557374239,0.260720938444,-1.32962584496,-0.742240786552,-0.969796359539,2.02671718597
0.48392611742,0.0919125527143,1.1500068903,-0.825049459934,0.126871630549,0.801827132702,-2.13831281662,0.896686732769,-0.654456615448
1.44818294048,0.760862469673,-0.867440879345,0.24621078372,-0.386999756098,-0.339257359505,0.0577661171556,-0.136602208018,-0.411641716957
-1.46142411232,-1.42627131939,0.825105726719,1.01956295967,0.2703345716,0.73682230711,-0.1599522084,0.781897187233,-0.137950211763
-0.756776511669,-1.07219541073,-0.0295841488987,1.07530725002,1.94968152046,0.981990277767,1.38602161407,-0.0054245418869,1.11016476154
-0.940836310387,-0.751365125179,-1.37707293034,-1.65593278408,0.64396494627,-1.62663114071,-0.441076397896,-1.79641377926,-0.232646107674
-0.37394157052,-1.45544290543,0.196595355868,0.857216536999,0.699458599091,0.50289440155,0.057207968086,0.286596357822,0.184186413884
0.378756165504,0.16267542541,-1.33361244202,0.264125734568,-0.674441516399,-1.38433468342,-0.601931750774,-1.69231009483,-1.08267736435
-0.966592490673,-0.336593151093,-1.21699368954,0.590943813324,0.650387108326,-1.55690181255,0.540036737919,-1.78346252441,0.509021043777
-0.638116121292,-1.07110464573,-1.21768379211,-0.493652045727,-0.157533973455,-1.14984273911,1.43325066566,-1.58821332455,-0.532163321972
-0.262317359447,0.700830698013,-0.686411559582,-1.8113694191,-1.61962378025,-0.23463152349,-0.294096142054,-0.541140258312,-1.3310495615
-1.23383414745,-1.12729668617,0.993020772934,0.985258042812,0.922332704067,0.858486533165,-0.566965401173,0.794444262981,1.50106191635
-2.47016358376,-1.61525332928,-1.24763309956,1.08410978317,1.90012717247,-1.48257708549,1.60076832771,-1.54841780663,0.800003349781
0.269387692213,0.840703487396,1.00377559662,-0.240167051554,0.930702447891,0.961571574211,-0.0323030203581,0.559583067894,-0.250086307526
0.55005043745,0.832294881344,0.342173308134,-0.719322860241,-0.745043754578,0.196543976665,0.837145209312,0.387842774391,-0.810873508453
1.54961168766,1.43022835255,0.823477268219,-1.14947867393,0.724291563034,0.704943299294,-0.120696656406,0.914022028446,0.430922567844
1.59450125694,0.396164685488,-1.21010661125,0.35570064187,-0.660383224487,-0.563103199005,-1.60696923733,-0.147282779217,-0.629144668579
0.71606862545,-0.066782720387,-0.629488945007,-1.77639126778,-2.61034870148,0.0372323356569,-1.18780696392,-0.379877746105,-2.02399730682
-1.02810060978,0.0900456607342,1.11347615719,-1.5662842989,1.69188213348,1.03510046005,-0.39837884903,0.928254842758,3.68633842468
0.527621984482,0.198227062821,1.12862253189,0.285856276751,1.00037813187,0.727692246437,-1.23956382275,1.05798137188,-0.116622939706
-0.503234982491,-0.746330678463,-0.37571644783,0.170702204108,-0.918629825115,-1.42113935947,-0.757712185383,0.745164632797,0.000634018448181
0.572913706303,0.332433611155,0.139927819371,-0.788005709648,0.210911214352,-1.15682291985,0.113588832319,-0.160126939416,-0.825476765633
0.133822634816,0.512250006199,0.891410768032,0.0590595714748,0.44846740365,-0.197372600436,-0.343941241503,-0.265754103661,0.30865290761
0.39297452569,-0.030832413584,-0.506222009659,0.388968110085,0.769397556782,1.36230802536,1.99429810047,0.962280392647,0.322164297104
-0.410807907581,-0.442825585604,-0.768636763096,-0.696807563305,-0.831703186035,1.40547382832,-2.20915150642,-0.250336498022,-0.599798679352
